q,atoms,attrs,lpbound,t_lp,pairs,t_p,lb,t_lb,truth,t_t,terr
jobrange.503,4,5,37683.30024374489,1.112670660018921,5323.000000000005,0.6200618743896484,1275,0.4647862911224365,1275.0,0.08518433570861816,
jobrange.504,4,5,4934.291489408169,0.420177698135376,170.0,0.12517166137695312,38,0.08616280555725098,38.0,0.0662846565246582,
jobrange.505,4,5,253246157.22194865,2.566927194595337,22638835.885646336,0.9364550113677979,58349,0.5202269554138184,2430818.0,0.08804965019226074,
jobrange.506,4,5,7198482.129671476,2.359553575515747,1290280.0000000012,0.969426155090332,146914,0.9831290245056152,434201.0,0.09783697128295898,
jobrange.507,4,5,30451480.12143411,0.8742871284484863,13013773.99999998,0.513404369354248,2389129,0.6509125232696533,11122316.0,0.11717629432678223,
jobrange.508,4,5,49902864.62062821,0.9355225563049316,20304363.99999998,0.7612059116363525,987527,0.6881899833679199,3968450.0,0.1332242488861084,
jobrange.509,4,5,8709432.963706346,2.7083194255828857,142912.00000000012,0.9349243640899658,763,0.5181365013122559,36769.0,0.057938337326049805,
jobrange.510,4,5,76428.0048426256,0.6467311382293701,4851.365478786205,0.28536295890808105,228,0.19078445434570312,336.0,0.045792341232299805,
jobrange.511,4,5,446896.7829865711,0.5410008430480957,50681.70078635554,0.21812009811401367,4097,0.17772626876831055,10909.0,0.04676032066345215,
jobrange.512,4,5,127219.29236903682,2.2731170654296875,6245.999999999997,0.7565200328826904,443,0.4300377368927002,443.0,0.05838131904602051,
jobrange.513,4,5,649789.9052406945,2.2494924068450928,47616.99999999996,0.9925627708435059,8890,0.6971409320831299,8910.0,0.07059311866760254,
jobrange.514,4,5,3576.0765247294808,0.4763481616973877,671.9999999999998,0.26652979850769043,50,0.4136331081390381,132.0,0.0801999568939209,
jobrange.515,4,5,30451480.12143411,0.7267231941223145,2581587.393006806,0.3787875175476074,82883,0.27956485748291016,372329.0,0.08257126808166504,
jobrange.516,4,5,360492972.634696,2.330226182937622,222180018.99999994,1.0682170391082764,5657172,0.8903048038482666,192659499.0,0.32082462310791016,
jobrange.517,4,5,29214.59547582095,1.9291386604309082,937.9999999999995,0.7489807605743408,79,0.4189026355743408,79.0,0.047120094299316406,
jobrange.518,4,5,1102678.8119107792,0.4197545051574707,11999.999999999998,0.14850497245788574,61,0.0852963924407959,159.0,0.059511661529541016,
jobrange.519,4,5,984.0,1.0910992622375488,33.99999999999999,0.5993821620941162,30,0.3255133628845215,30.0,0.0728921890258789,
jobrange.520,4,5,54109.45351307434,1.0517947673797607,7280.999999999998,0.7406778335571289,5036,0.5003533363342285,5036.0,0.07965755462646484,
jobrange.521,4,5,287317.4845219133,0.42052721977233887,32567.999999999967,0.24555563926696777,8921,0.416301965713501,26352.0,0.05816984176635742,
jobrange.522,4,5,32868.5036365662,0.40143299102783203,2747.999999999999,0.24991130828857422,2343,0.417233943939209,2345.0,0.08514237403869629,
jobrange.523,4,5,360492972.634696,2.6582846641540527,222180018.99999994,1.0608787536621094,4282025,0.8317387104034424,163922125.0,0.28354859352111816,
jobrange.524,4,5,1053620.9212223939,0.9545834064483643,15137.999999999993,0.5006506443023682,458,0.27925634384155273,472.0,0.03951096534729004,
jobrange.525,4,5,276256.92168770276,0.36705517768859863,611.9999999999998,0.10020899772644043,30,0.08107686042785645,30.0,0.05648684501647949,
jobrange.526,4,5,2669658.834832637,2.013822555541992,270186.9999999998,0.775585412979126,8668,0.4566051959991455,8668.0,0.05835080146789551,
jobrange.527,4,5,59049.18014114199,1.949540615081787,1848.0000000000007,0.7551319599151611,1402,0.4195413589477539,1402.0,0.05727887153625488,
jobrange.528,4,5,632596895.3544376,2.8790695667266846,36259276.68218882,0.9527976512908936,20332,0.5304436683654785,2475903.0,0.0759286880493164,
jobrange.529,4,5,15116881.789224798,2.099531888961792,2939380.000000001,0.8500065803527832,322585,0.6480123996734619,932923.0,0.06577706336975098,
jobrange.530,4,5,113550.75134311098,1.899869441986084,5794.000000000001,0.8449642658233643,4917,0.6782889366149902,4917.0,0.06896734237670898,
jobrange.531,4,5,8277.17473475968,0.321530818939209,40.00000000000001,0.07751703262329102,15,0.05222582817077637,15.0,0.055469512939453125,
jobrange.532,4,5,224900.19451970255,0.4844543933868408,15936.000000000005,0.180739164352417,7000,0.26941609382629395,7000.0,0.0841064453125,
jobrange.533,4,5,35346899.954754524,0.9472694396972656,13723031.997855306,0.4262881278991699,562658,0.3540024757385254,2010266.0,0.08843231201171875,
jobrange.534,4,5,231981.39843646606,1.9632575511932373,2232.999999999999,0.7451353073120117,55,0.4160919189453125,55.0,0.07855057716369629,
jobrange.535,4,5,26368163.23320552,0.7386355400085449,12454182.999999989,0.3863856792449951,1123680,0.5504336357116699,11806176.0,0.0985422134399414,
jobrange.536,4,5,15337662.980615234,2.861870288848877,106800.00000000022,0.9689605236053467,444,0.5323143005371094,102168.0,0.049870967864990234,
jobrange.537,4,5,602402.1713958363,1.9884493350982666,102355.99999999987,0.7791638374328613,12894,0.4847092628479004,12894.0,0.06721377372741699,
jobrange.538,4,5,79587.53397988896,0.4179105758666992,3147.0000000000005,0.17839455604553223,22,0.1073155403137207,22.0,0.07252168655395508,
jobrange.539,4,5,23968.13801709322,0.4102473258972168,209.99999999999997,0.12293505668640137,86,0.08437275886535645,86.0,0.060006141662597656,
jobrange.540,4,5,18824.56233698949,0.22516918182373047,1956.9999999999975,0.10366463661193848,163,0.08429598808288574,163.0,0.06434297561645508,
jobrange.541,4,5,164908.65448020378,1.2939550876617432,34231.999999999956,0.8263113498687744,2184,0.8905797004699707,5542.0,0.08039355278015137,
jobrange.542,4,5,246.0,1.0447578430175781,16.999999999999996,0.5762364864349365,17,0.24201107025146484,17.0,0.06736302375793457,
jobrange.543,4,5,14955.39492408345,0.8853697776794434,3404.0000000000055,0.40101075172424316,784,0.48386120796203613,784.0,0.08464860916137695,
jobrange.544,4,5,9380.107947756784,0.49177050590515137,220.00000000000006,0.1580638885498047,57,0.10726523399353027,165.0,0.051573991775512695,
jobrange.545,4,5,256895.87443760404,2.1980106830596924,1028.0000000000005,0.7708384990692139,41,0.4282224178314209,117.0,0.05593466758728027,
jobrange.546,4,5,28642.08745289846,0.20941543579101562,827.9999999999994,0.09484052658081055,9,0.07559633255004883,21.0,0.03594660758972168,
jobrange.547,4,5,1938.8101186922736,1.1177053451538086,49.999999999999986,0.5540790557861328,46,0.3205597400665283,46.0,0.07704710960388184,
jobrange.548,4,5,18649.869096052353,0.6690933704376221,1303.6246534349593,0.26184940338134766,212,0.21281695365905762,212.0,0.06940555572509766,
jobrange.549,4,5,252955592.77148816,2.7643883228302,13862210.298745213,0.9501955509185791,17389,0.5345888137817383,561193.0,0.06616878509521484,
jobrange.550,4,5,353.47553434357803,0.31528210639953613,1.0,0.0709388256072998,0,0.04931831359863281,0.0,0.05060243606567383,
jobrange.551,4,5,29191381.547904175,2.067917585372925,2278532.749357581,0.8178536891937256,2422,0.4629647731781006,49567.0,0.056426286697387695,
jobrange.552,4,5,132551509.17735264,0.826758861541748,23300983.03589492,0.4680631160736084,60090,0.27868008613586426,1870728.0,0.05166339874267578,
jobrange.553,4,5,185848.36913940797,0.48687076568603516,14671.089071096983,0.21181416511535645,113,0.12842273712158203,1383.0,0.053125858306884766,
jobrange.554,4,5,2294193.2048399094,2.229257822036743,30012.000000000044,0.903693437576294,358,0.49935078620910645,11628.0,0.04918360710144043,
jobrange.555,4,5,10220156999.963945,2.5633785724639893,4855376694.5989895,1.1081976890563965,289843,0.7095603942871094,237390342.0,0.4383106231689453,
jobrange.556,4,5,220088.88331623055,0.82694411277771,29289.522907562376,0.3704104423522949,472,0.49586987495422363,2623.0,0.06280040740966797,
jobrange.557,4,5,1274006737.6472301,1.376645565032959,334607757.1602645,0.764373779296875,62218,0.4068758487701416,8430034.0,0.06793975830078125,
jobrange.558,4,5,180301974.42529374,1.1905674934387207,114043167.38932651,0.6037440299987793,2127634,0.6607105731964111,27268168.0,0.14759373664855957,
jobrange.559,4,5,2031031.6609366923,0.47492337226867676,56519.999999999935,0.17795228958129883,190,0.11193585395812988,6364.0,0.04385113716125488,
jobrange.560,4,5,2377208.486603382,1.1304075717926025,510995.644540093,0.7373495101928711,1699,0.5584895610809326,16568.0,0.06267738342285156,
jobrange.561,4,5,1927509.5538379082,1.518794059753418,574162.1560127093,1.0747554302215576,15418,1.7572576999664307,207690.0,0.06280946731567383,
jobrange.562,4,5,146898.84109016976,0.44289326667785645,5400.000000000001,0.1827855110168457,32,0.1271963119506836,230.0,0.05149030685424805,
jobrange.563,4,5,167040679.0754631,1.0751087665557861,26328439.287960377,0.5569424629211426,28264,0.31736278533935547,482765.0,0.056116580963134766,
jobrange.564,4,5,768636374.2581626,2.877490758895874,15923622.000000017,1.0678951740264893,1128,0.5692989826202393,3410311.0,0.0661931037902832,
jobrange.565,4,5,27115185.909333,2.1069819927215576,15959014.744017009,1.0137264728546143,768469,0.9034364223480225,2275134.0,0.11904001235961914,
jobrange.566,4,5,2640412.022306123,2.3418354988098145,21995.000000000022,0.8246262073516846,200,0.46211814880371094,5940.0,0.047925710678100586,
jobrange.567,4,5,242869.3413222806,0.367412805557251,34203.96793345088,0.21882987022399902,4661,0.2914698123931885,9980.0,0.08175516128540039,
jobrange.568,4,5,757460.643112027,0.7060518264770508,9212.000000000007,0.31534886360168457,84,0.1934959888458252,1786.0,0.04672837257385254,
jobrange.569,4,5,25293200.464910597,2.603182315826416,5418013.951823934,1.2972421646118164,86559,1.802945852279663,1460551.0,0.14053606986999512,
jobrange.570,4,5,1411261.9496034093,0.5231411457061768,57959.99999999999,0.225144624710083,69,0.14838099479675293,417.0,0.0436398983001709,
jobrange.571,4,5,262823.99999999994,2.2634246349334717,3885.000000000005,0.9145946502685547,205,0.5114202499389648,3885.0,0.04976606369018555,
jobrange.572,4,5,6196979.37723003,2.473879814147949,384856.2635602255,0.8520290851593018,338,0.47078514099121094,587.0,0.0587766170501709,
jobrange.573,4,5,873998.9080373199,1.024702787399292,88200.00000000009,0.6280395984649658,1417,1.4233391284942627,28588.0,0.06794953346252441,
jobrange.574,4,5,620095.4026980594,2.0555899143218994,7496.999999999994,0.8147335052490234,370,0.4559662342071533,7350.0,0.053351640701293945,
jobrange.575,4,5,5948968.281279533,0.4539914131164551,69749.99999999997,0.1831984519958496,77,0.1147451400756836,1440.0,0.04607081413269043,
jobrange.576,4,5,25588082.831850264,2.2638516426086426,10646459.899487698,0.963043212890625,251060,0.7799179553985596,866019.0,0.08142828941345215,
jobrange.577,4,5,77065187.77504683,1.0969102382659912,36285371.474194735,0.49535298347473145,209011,0.5359077453613281,8144875.0,0.10127663612365723,
jobrange.578,4,5,509779.779857421,0.4659848213195801,47341.15701908007,0.18247151374816895,219,0.1494297981262207,2480.0,0.0602266788482666,
jobrange.579,4,5,2382389.864049449,0.686229944229126,78119.99999999991,0.24924945831298828,7,0.25438833236694336,12.0,0.07983088493347168,
jobrange.580,4,5,1937821309.4289958,2.9303832054138184,121383360.00000003,1.0648715496063232,2620,0.5776476860046387,124821.0,0.05252194404602051,
jobrange.581,4,5,972279380.8446608,0.9861161708831787,40049639.99999982,0.4419674873352051,8906,0.2633647918701172,553634.0,0.058448076248168945,
jobrange.582,4,5,132592.6064569811,0.4434046745300293,24.0,0.15410590171813965,11,0.10254192352294922,20.0,0.0433201789855957,
jobrange.583,4,5,7609.046810097945,0.8819622993469238,1180.0000000000005,0.40161895751953125,55,0.36897993087768555,495.0,0.06652021408081055,
jobrange.584,4,5,663949.8955974631,1.0085957050323486,22139.999999999985,0.5845308303833008,145,0.3067915439605713,2175.0,0.04921674728393555,
jobrange.585,4,5,852806476.4229982,0.6558735370635986,40605795.64303438,0.3629617691040039,10968,0.22831130027770996,276725.0,0.061609506607055664,
jobrange.586,4,5,3644548.636073915,0.4894711971282959,859860.9910909096,0.20729494094848633,3179,0.16103053092956543,31186.0,0.051635026931762695,
jobrange.587,4,5,758615.1468835017,1.0994455814361572,143722.24453335308,0.639573335647583,2413,0.38848185539245605,10127.0,0.05691027641296387,
jobrange.588,4,5,1274006737.6472301,1.410848617553711,962232452.4411225,0.8011174201965332,468835,0.4883410930633545,18811070.0,0.1243131160736084,
jobrange.589,4,5,898731.8674058651,1.201192855834961,147690.43190176782,0.8081514835357666,3279,0.7559406757354736,47510.0,0.05002641677856445,
jobrange.590,4,5,39316245.11012377,2.2836339473724365,6980918.976333221,0.9400365352630615,15963,0.5717697143554688,324360.0,0.04838299751281738,
jobrange.591,4,5,129274350.59272991,1.1248149871826172,109334256.24066913,0.5627651214599609,1961870,0.6181116104125977,24302995.0,0.19531488418579102,
jobrange.592,4,5,4477042264.912675,2.449719190597534,319145294.2526963,1.0197899341583252,7518,0.5654397010803223,6858339.0,0.08338451385498047,
jobrange.593,4,5,401622347.9690445,0.8059217929840088,9720000.000000017,0.32317137718200684,743,0.20496797561645508,202811.0,0.041512250900268555,
jobrange.594,4,5,829689.3605027763,0.47009801864624023,280.00000000000017,0.17321372032165527,15,0.114105224609375,48.0,0.04466581344604492,
jobrange.595,4,5,983536094.9844244,1.0415685176849365,400344156.2461995,0.4495275020599365,124539,0.30060315132141113,31416864.0,0.13716793060302734,
jobrange.596,4,5,983536094.9844244,1.295255184173584,256420464.41412708,0.5757114887237549,65328,0.41851162910461426,13905639.0,0.10633325576782227,
jobrange.597,4,5,3241358.011915894,0.5971136093139648,268133.91595854406,0.3120427131652832,3449,0.36826014518737793,43328.0,0.08701229095458984,
jobrange.598,4,5,388076560.18399304,1.011934757232666,227580394.45803735,0.4586031436920166,413080,0.32712793350219727,25051463.0,0.11991667747497559,
jobrange.599,4,5,28954571.01321195,0.9865701198577881,97614.00000000019,0.4011962413787842,175,0.24857330322265625,37128.0,0.03598189353942871,
jobrange.600,4,5,2501115.7397798216,2.1005589962005615,217620.00000000015,0.9228513240814209,268,0.7076170444488525,3205.0,0.08814454078674316,
jobrange.601,4,5,1685957.7468993524,0.6441054344177246,12031.999999999987,0.2547271251678467,115,0.16530752182006836,2923.0,0.05703330039978027,
jobrange.602,4,5,2775857.339834675,2.088474988937378,233279.9999999998,0.946563720703125,2111,0.7893640995025635,40831.0,0.09127259254455566,
jobrange.603,4,5,1322284.4072985908,0.3252532482147217,182231.34416860717,0.221297025680542,317,0.13886666297912598,1443.0,0.050657033920288086,
jobrange.604,4,5,796242252.3717955,1.2269172668457031,466975736.972956,0.6634950637817383,565723,0.9218122959136963,33078193.0,0.13530564308166504,
jobrange.605,4,5,172396.17900841223,0.9958500862121582,1380.0000000000002,0.5690250396728516,51,0.29186558723449707,576.0,0.03392148017883301,
jobrange.606,4,5,3304292.9571379884,3.5594356060028076,536418.8330532787,0.9786558151245117,6214,1.0426506996154785,18826.0,0.13218379020690918,
jobrange.607,4,5,3269590.6305977823,1.9015905857086182,239211.5233881091,0.5996932983398438,441,0.4175376892089844,4408.0,0.10645461082458496,
jobrange.608,4,5,29108974.628076103,8.26199221611023,7453802.917077216,1.4537909030914307,76406,1.3066909313201904,1115454.0,0.15953493118286133,
jobrange.609,4,5,8245222256.559705,8.108418226242065,3597689406.321645,1.6810944080352783,265962,0.9765973091125488,172362666.0,2.8993515968322754,
jobrange.610,4,5,449297.2204711197,1.272219181060791,19503.999999999985,0.38073110580444336,158,0.2518904209136963,620.0,0.04238486289978027,
jobrange.611,4,5,252086740.4003259,3.727809429168701,213500.00000000026,0.9454874992370605,206,0.5344855785369873,29501.0,0.04594087600708008,
jobrange.612,4,5,2978346151.332872,3.4768950939178467,547236379.1165679,0.9106895923614502,29052,0.5427243709564209,2864932.0,0.16546273231506348,
jobrange.613,4,5,2014591.5740379384,1.341188907623291,41040.000000000015,0.34952616691589355,76,0.24326133728027344,832.0,0.045812129974365234,
jobrange.614,4,5,4377622505.39165,3.7226619720458984,980993288.494331,1.0014798641204834,56786,0.5897150039672852,8448233.0,0.427990198135376,
jobrange.615,4,5,2021767.7605352127,1.5258069038391113,106783.99999999983,0.49118781089782715,214,0.33046698570251465,3864.0,0.04666709899902344,
jobrange.616,4,5,1545875876.039624,2.015162467956543,1115879138.41628,0.7398514747619629,977531,0.7064917087554932,51141476.0,0.44428277015686035,
jobrange.617,4,5,3830764351.5708675,8.422720670700073,2283464092.1308155,1.5620384216308594,929699,1.0230309963226318,18150442.0,0.2229306697845459,
jobrange.618,4,5,2796865.96275555,1.2391984462738037,4731.999999999996,0.35038137435913086,80,0.24022889137268066,1178.0,0.03371477127075195,
jobrange.619,4,5,129747254.95466849,2.21187424659729,378000.0000000003,0.6167826652526855,227,0.39031386375427246,138562.0,0.08726978302001953,
jobrange.620,4,5,575369.3806684449,8.180571794509888,26969.999999999993,1.3888835906982422,164,0.8752303123474121,4050.0,0.0467221736907959,
jobrange.621,4,5,8882729.07504923,2.2601139545440674,1357756.1285557419,0.6940410137176514,2544,0.44672131538391113,25923.0,0.04360795021057129,
jobrange.622,4,5,547955.8305172493,3.3392457962036133,2009.9999999999984,0.8042171001434326,67,0.46904730796813965,1035.0,0.05383181571960449,
jobrange.623,4,5,4690600.7165914085,3.2628097534179688,588267.3634304224,0.8161051273345947,3606,0.9635710716247559,43837.0,0.13736534118652344,
jobrange.624,4,5,1272853327.19661,8.383649587631226,106236345.9554555,1.5311388969421387,2116,0.9425759315490723,213413.0,0.04316139221191406,
jobrange.625,4,5,666052.4175765375,2.06868052482605,57412.801224448216,0.6207566261291504,57,0.3558492660522461,256.0,0.05998063087463379,
jobrange.626,4,5,609291.2710100749,1.4876644611358643,34122.00000000001,0.5864593982696533,422,0.7097921371459961,5306.0,0.05453085899353027,
jobrange.627,4,5,3930413.0261358256,0.8110513687133789,466222.1771025634,0.33054161071777344,14198,0.5313670635223389,82593.0,0.14197468757629395,
jobrange.628,4,5,3667941312.3585453,8.213910579681396,783059168.387065,1.5254857540130615,51428,0.9388573169708252,1051115.0,0.11244320869445801,
jobrange.629,4,5,33679.12921604982,0.3986213207244873,3721.989187517829,0.19045257568359375,45,0.1705794334411621,72.0,0.08920693397521973,
jobrange.630,4,5,1430643806.3538766,1.6847503185272217,15260400.00000001,0.6395056247711182,1464,0.3840508460998535,93727.0,0.04285407066345215,
jobrange.631,4,5,534600.0000000023,0.9209320545196533,7482.000000000003,0.31521129608154297,286,0.2091522216796875,7482.0,0.10909581184387207,
jobrange.632,4,5,8000501.035331021,1.3345739841461182,1546065.3863761623,0.38623666763305664,15313,0.34858083724975586,251648.0,0.06409001350402832,
jobrange.633,4,5,1480394.9427086336,8.129305839538574,67962.00000000006,1.3747739791870117,173,0.8672561645507812,4544.0,0.04258227348327637,
jobrange.634,4,5,4332224.511453907,1.6294431686401367,500889.91558296327,0.4236767292022705,518,0.29794859886169434,2803.0,0.10033988952636719,
jobrange.635,4,5,1144161.5497839092,7.957013130187988,8359.99999999999,1.3081409931182861,167,0.8300848007202148,1280.0,0.04288315773010254,
jobrange.636,4,5,32388327.67219345,8.447084903717041,9986948.33593413,1.6000685691833496,154262,1.7313029766082764,1847736.0,0.13580775260925293,
jobrange.637,4,5,2611434845.3713145,2.935469627380371,1717149933.2379575,1.0738441944122314,2520412,1.0979249477386475,234191595.0,1.680877923965454,
jobrange.638,4,5,1303795.3552558636,1.3112273216247559,160468.5442471875,0.5255310535430908,4288,0.6663937568664551,14985.0,0.07629728317260742,
jobrange.639,4,5,9357224.480767805,1.32322359085083,1606720.7617806778,0.5200066566467285,3372,0.3696298599243164,12099.0,0.13009381294250488,
jobrange.640,4,5,841050.3046529256,0.6862316131591797,188.00000000000003,0.23268771171569824,30,0.15100765228271484,58.0,0.07364630699157715,
jobrange.641,4,5,998075469.0292238,3.094074010848999,723313388.2349429,1.2373552322387695,4587996,1.6090543270111084,87227047.0,0.40779852867126465,
jobrange.642,4,5,32796045.737529106,7.791099786758423,6936168.98169405,1.387601613998413,62948,1.02061128616333,608058.0,0.08855772018432617,
jobrange.643,4,5,1479309353.69795,3.484377145767212,88111800.00000013,0.8969287872314453,2479,0.5192556381225586,750172.0,0.09712076187133789,
jobrange.644,4,5,29048577.518683616,3.0893328189849854,14649739.21805072,0.8431260585784912,344676,0.7546555995941162,2793074.0,0.1106107234954834,
jobrange.645,4,5,145734.74530038686,1.1093533039093018,30343.398045436625,0.656158447265625,5767,1.4945452213287354,5826.0,0.11141324043273926,
jobrange.646,4,5,6961296.20977557,7.711804151535034,307404.5100629092,1.2449922561645508,349,0.8055155277252197,9870.0,0.0545649528503418,
jobrange.647,4,5,547624.2248314996,0.5701878070831299,53471.28527651922,0.19465851783752441,65,0.14914298057556152,65.0,0.13330650329589844,
jobrange.648,4,5,1315673.7070913427,1.7991890907287598,101880.00000000007,0.7875943183898926,1427,1.4765496253967285,20746.0,0.09533882141113281,
jobrange.649,4,5,4903967.255173055,1.8474094867706299,661312.8752173916,0.8754751682281494,12500,1.6388754844665527,179534.0,0.07498860359191895,
jobrange.650,4,5,13307471.543423597,8.007596731185913,2058896.9860176034,1.3537068367004395,12506,1.0551817417144775,110841.0,0.09618401527404785,
jobrange.651,4,5,253530.0056720524,1.2312967777252197,374.99999999999994,0.34062743186950684,78,0.25153660774230957,300.0,0.06676101684570312,
jobrange.652,4,5,1683596.5337379987,1.320544958114624,127181.9999999998,0.48680877685546875,146,0.3867783546447754,1043.0,0.04879474639892578,
jobrange.653,4,5,8861161.194076773,3.442277431488037,3112706.6313580074,0.8477246761322021,40499,0.6091644763946533,113976.0,0.09065437316894531,
jobrange.654,4,5,7181456.760858075,2.9036707878112793,1257010.1093321058,0.6484849452972412,17266,0.6874749660491943,180876.0,0.1663954257965088,
jobrange.655,4,5,253530.0056720524,1.5339503288269043,2213.9999999999995,0.48251962661743164,83,0.6288046836853027,923.0,0.09162068367004395,
jobrange.656,4,5,45878399.999999925,3.505013942718506,398958.0000000004,0.9198648929595947,286,0.5237555503845215,398958.0,0.09185194969177246,
jobrange.657,4,5,86772830.48910286,1.1474905014038086,47621720.60685139,0.5334670543670654,124742,0.5965499877929688,1841790.0,0.17772841453552246,
jobrange.658,4,5,3905466526.854386,1.8399457931518555,582736734.331127,0.6294810771942139,41690,0.39017438888549805,31701915.0,0.5891721248626709,
jobrange.659,4,5,675577645.0872693,3.5346202850341797,1908900.0000000033,0.907844066619873,346,0.5234487056732178,167475.0,0.051624298095703125,
jobrange.660,4,5,223159646.15797102,2.5656049251556396,40831.99999999999,0.8589723110198975,73,0.48441338539123535,2276.0,0.047615766525268555,
jobrange.661,4,5,9163854.662618106,3.1685707569122314,2599.9999999999986,0.7246963977813721,51,0.40415525436401367,552.0,0.060823917388916016,
jobrange.662,4,5,10764230.926012639,7.860455513000488,2002868.0000000002,1.250474452972412,32604,0.8115272521972656,188726.0,0.08018016815185547,
jobrange.663,4,5,76389088.02492543,1.4274587631225586,22033532.000000015,0.5703432559967041,998085,0.71468186378479,12077943.0,0.17750215530395508,
jobrange.664,4,5,22796459.706012283,1.8260071277618408,9067185.999999996,0.7886583805084229,153828,0.49010610580444336,517131.0,0.1255338191986084,
jobrange.665,4,5,2052052091.546213,9.648360013961792,353475753.2402383,1.9557695388793945,108916,1.1434602737426758,7570641.0,0.17790579795837402,
jobrange.666,4,5,274264532.06690717,2.72493839263916,81134847.99999988,1.07332181930542,2233852,0.9522337913513184,49593859.0,0.2284088134765625,
jobrange.667,4,5,7675849.245512681,1.4284553527832031,1455939.895816044,0.48832035064697266,208094,0.48615360260009766,258256.0,0.07067608833312988,
jobrange.668,4,5,111875996.69931987,8.425143718719482,21364055.07991586,1.7006936073303223,190175,0.9917662143707275,1751495.0,0.14315485954284668,
jobrange.669,4,5,1317315039.326043,9.390384435653687,105882036.68532974,1.9589385986328125,31873,1.1540663242340088,971070.0,0.11857771873474121,
jobrange.670,4,5,228685550.18341753,2.8201122283935547,78125632.4253277,1.02120041847229,381055,0.5993971824645996,11026802.0,0.10627985000610352,
jobrange.671,4,5,33535952.68833213,1.805980920791626,588923.999999999,0.8662025928497314,1167,0.42627477645874023,9783.0,0.05146670341491699,
jobrange.672,4,5,48216962.09907792,2.826155662536621,598103.999999999,1.011298418045044,1431,0.5630512237548828,44517.0,0.08837032318115234,
jobrange.673,4,5,42807365.825532444,1.128371238708496,3053776.000000003,0.4529304504394531,20733,0.3205749988555908,270830.0,0.0789327621459961,
jobrange.674,4,5,40642833.594230875,2.2937228679656982,376800.00000000035,0.8192586898803711,562,0.4554009437561035,5214.0,0.14237260818481445,
jobrange.675,4,5,44410307.09617363,7.9009974002838135,383020.0,1.2211618423461914,573,0.7737023830413818,46395.0,0.053765058517456055,
jobrange.676,4,5,3441696.503325434,1.3682472705841064,224893.3742677009,0.33857107162475586,4764,0.2276763916015625,4862.0,0.1456155776977539,
jobrange.677,4,5,1792468.090917468,2.1883492469787598,9323.999999999993,0.8172979354858398,86,0.4491312503814697,228.0,0.09881973266601562,
jobrange.678,4,5,571388.109446954,1.968787670135498,3443.999999999999,0.5680320262908936,56,0.32119107246398926,119.0,0.06796526908874512,
jobrange.679,4,5,26263039.278690763,3.143070697784424,8263919.000000002,0.7505066394805908,50410,0.45412373542785645,147747.0,0.09416437149047852,
jobrange.680,4,5,767635770.8046631,9.403776168823242,389804148.78233784,1.980992317199707,1144117,1.226576805114746,29604765.0,0.397968053817749,
jobrange.681,4,5,136516807.17291555,4.632284879684448,15261412.909378989,1.3832597732543945,15853,0.732841968536377,273010.0,0.06720137596130371,
jobrange.682,4,5,66235168.05107117,4.440176725387573,18734006.023691256,1.3179521560668945,17842,0.863523006439209,1051570.0,0.07578229904174805,
jobrange.683,4,5,24786932.97492443,2.766566514968872,6444151.000000005,1.1180684566497803,1694469,1.0647804737091064,1906037.0,0.15946388244628906,
jobrange.684,4,5,819404942.6685017,9.469269275665283,440927815.00000143,2.1144168376922607,3279723,1.6040692329406738,27046372.0,0.23350119590759277,
jobrange.685,4,5,21295535.678866696,2.3405728340148926,3654236.0000000005,0.9218618869781494,293725,0.8080224990844727,840513.0,0.11893439292907715,
jobrange.686,4,5,30079875.04743473,2.6886637210845947,17671488.000000004,1.0853912830352783,1921589,1.3265407085418701,4953476.0,0.170454740524292,
jobrange.687,4,5,415643351.20834744,8.247955322265625,75153459.54653606,1.6969597339630127,185752,0.9723532199859619,4886533.0,0.18201756477355957,
jobrange.688,4,5,179954529.25573656,2.7804532051086426,16374419.872137774,0.9914543628692627,32521,0.5573606491088867,835539.0,0.06449389457702637,
jobrange.689,4,5,819392.0000000003,3.1265320777893066,330.00000000000006,0.6735248565673828,40,0.3900279998779297,330.0,0.09428024291992188,
jobrange.690,4,5,9876196.907658895,2.759523868560791,4594815.000000008,1.3289852142333984,2093391,2.149442434310913,2369440.0,0.12877893447875977,
jobrange.691,4,5,16039666.839652687,1.186159610748291,2039907.9999999988,0.590195894241333,310166,1.202998161315918,1020674.0,0.20113348960876465,
jobrange.692,4,5,7310113.522483558,2.621626853942871,292908.56592561153,1.1181912422180176,1053,0.5694699287414551,1212.0,0.05751991271972656,
jobrange.693,4,5,169016968.38026267,7.735283613204956,1399764.000000001,1.253889560699463,1126,0.7947866916656494,17388.0,0.07609796524047852,
jobrange.694,4,5,6972252.831198816,1.2418715953826904,1540466.0000000002,0.41886377334594727,175238,0.3640923500061035,423053.0,0.1438734531402588,
jobrange.695,4,5,18323010.454047956,2.6934268474578857,2465495.929940077,1.1631057262420654,2406,0.5919256210327148,2691.0,0.061689138412475586,
jobrange.696,4,5,3044239.42313148,8.14115047454834,162520.0000000002,1.469212293624878,2676,0.893834114074707,2724.0,0.0862884521484375,
jobrange.697,4,5,215087524.38965547,4.652960300445557,49563566.879143186,1.3828492164611816,133542,0.7471861839294434,2283523.0,0.10360288619995117,
